Gene(s),Wild Lifespan,Mutant Lifespan,Percent Change
nhr-8;flr-4,18.81,14.27,-24.136
daf-2;flr-4,19.13,64.74,238.421
daf-16;flr-4,19.55,19.64,0.46
flr-4;drl-1,19.25,30.31,57.455
flr-4;daf-16,19.61,23.48,19.735
flr-4;skn-1,17.14,19.23,12.194
gld-1;flr-4,13.0,15.25,17.308
glp-1;flr-4,14.05,18.69,33.025
glp-4;flr-4,14.05,16.14,14.875
vhl-1;hif-1,22.8,22.0,-3.509
eat-2;hif-1,20.8,25.06,20.481
vhl-1;daf-2,17.5,45.0,157.143
vhl-1;daf-16,21.6,22.8,5.556
daf-2;daf-16,22.0,16.8,-23.636
daf-2;bec-1,28.0,28.0,0.0
daf-18;daf-2,8.5,8.3,-2.353
daf-18;daf-2,12.7,11.1,-12.598
age-1;hsf-1,23.2,18.5,-20.259
age-1;daf-16,23.2,17.9,-22.845
daf-2;hsf-1,23.2,17.8,-23.276
old-1;hsf-1,23.2,16.8,-27.586
age-1;hsf-1,13.5,12.2,-9.63
daf-16;hsf-1,13.5,8.5,-37.037
vhl-1;daf-16,18.0,17.0,-5.556
vhl-1;daf-2,18.0,27.0,50.0
ifg-1;let-363,19.2,32.0,66.667
rsks-1;ifg-1,19.2,30.6,59.375
rsks-1;let-363,19.2,16.1,-16.146
pdk-1;daf-16,17.0,15.0,-11.765
sqt-1; age-1;daf-16,12.0,14.0,16.667
sqt-1; age-1;akt-1,12.0,22.0,83.333
eat-2;skn-1,19.5,14.0,-28.205
eat-2;skn-1,19.3,15.6,-19.171
eat-2;nlp-7,19.5,20.5,5.128
eat-2;nlp-7,19.3,21.3,10.363
eat-2;cup-4,19.5,21.1,8.205
eat-2;cup-4,19.3,19.4,0.518
age-1;skn-1,17.1,19.8,15.789
age-1;skn-1,17.3,19.8,14.451
age-1;nlp-7,17.1,18.8,9.942
age-1;nlp-7,17.3,20.0,15.607
age-1;cup-4,17.1,18.2,6.433
age-1;cup-4,17.3,20.9,20.809
clk-1;skn-1,17.2,19.4,12.791
clk-1;skn-1,16.1,19.1,18.634
clk-1;nlp-7,17.2,22.1,28.488
clk-1;nlp-7,16.1,21.6,34.161
clk-1;cup-4,17.2,21.8,26.744
clk-1;cup-4,16.1,21.5,33.54
npl-7;skn-1,22.0,17.4,-20.909
npl-7;skn-1,22.1,17.8,-19.457
npl-7;cup-4,22.0,18.3,-16.818
npl-7;cup-4,22.1,16.7,-24.434
npl-7;skn-1,22.0,17.5,-20.455
npl-7;skn-1,22.1,17.1,-22.624
npl-7;cup-4,22.0,19.1,-13.182
npl-7;cup-4,22.1,19.5,-11.765
cup-4;skn-1,22.0,17.6,-20.0
cup-4;skn-1,22.1,15.1,-31.674
cup-4;nlp-7,22.0,18.6,-15.455
cup-4;nlp-7,22.1,18.4,-16.742
oga-1;ogt-1,15.9,15.5,-2.516
oga-1;daf-2,15.9,21.6,35.849
ogt-1;daf-2,15.9,13.2,-16.981
oga-1;daf-16,15.9,14.8,-6.918
ogt-1;daf-16,15.9,12.8,-19.497
oga-1;age-1,15.9,24.7,55.346
ogt-1;age-1,15.9,15.9,0.0
oga-1;sgk-1,15.9,26.2,64.78
ogt-1;sgk-1,15.9,16.6,4.403
oga-1;pdk-1,15.9,18.7,17.61
oga-1;atk-1,15.9,19.8,24.528
glp-1;nhr-49,21.6,14.1,-34.722
daf-2;nhr-49,16.9,29.5,74.556
daf-2;nhr-49,22.5,26.8,19.111
daf-2;nhr-49,22.5,21.2,-5.778
daf-2;nhr-49,16.9,42.4,150.888
daf-2;nhr-49,22.5,49.2,118.667
daf-2;nhr-49,17.9,34.3,91.62
nhr-49;cyc-1,16.9,14.8,-12.426
glp-1;nhr-49,21.6,14.1,-34.722
glp-1;nhr-49,21.6,35.3,63.426
nhr-49;daf-16,18.5,17.4,-5.946
nhr-49;daf-16,20.3,11.8,-41.872
nhr-49;tcer-1,20.3,14.1,-30.542
nhr-49;daf-2,17.0,25.0,47.059
nhr-49;cyc-1,17.0,14.8,-12.941
nhr-49;cco-1,17.0,19.4,14.118
nhr-49;daf-2,16.9,28.0,65.68
nhr-49;cyc-1,16.9,14.8,-12.426
nhr-49;cco-1,16.9,14.1,-16.568
osm-9;ocr-2,22.3,28.7,28.7
osm-9; ocr-2;tax-6,17.47,23.45,34.23
shc-1;daf-16,15.4,10.1,-34.416
shc-1;daf-16,14.4,11.1,-22.917
shc-1;age-1,14.2,17.5,23.239
shc-1;daf-2,14.3,20.2,41.259
shc-1;jnk-1,14.2,10.9,-23.239
shc-1;jkk-1,12.0,8.1,-32.5
shc-1;jkk-1,12.7,10.4,-18.11
shc-1;mek-1,12.7,8.7,-31.496
shc-1;mek-1,14.5,14.9,2.759
glp-4;mpk-1,10.0,9.3,-7.0
daf-16;skn-1,22.57,11.14,-50.642
hcf-1;daf-16,14.3,8.7,-39.161
hcf-1;daf-16,13.9,8.6,-38.129
hcf-1;daf-16,14.4,8.9,-38.194
hcf-1;daf-16,14.5,10.0,-31.034
hcf-1;daf-16,14.3,9.1,-36.364
hcf-1;ftt-2,18.6,12.4,-33.333
hcf-1;ftt-2gs,18.6,20.0,7.527
hcf-1;daf-16,18.6,11.8,-36.559
hcf-1;par-5,18.6,10.8,-41.935
hcf-1;par-5gs,18.6,25.0,34.409
hcf-1;daf-16,18.6,10.7,-42.473
hcf-1;ftt-2,16.7,15.6,-6.587
daf-2;ftt-2,16.7,26.9,61.078
hcf-1;ftt-2,16.8,15.6,-7.143
daf-2;ftt-2,16.8,22.6,34.524
hcf-1;ftt-2,16.8,15.6,-7.143
daf-2;ftt-2,16.8,24.5,45.833
hcf-1;ftt-2,15.8,18.9,19.62
hcf-1;ftt-2,15.8,19.2,21.519
hcf-1;ftt-2,15.1,18.8,24.503
hcf-1;ftt-2,15.1,19.4,28.477
hcf-1;ftt-2,15.5,19.1,23.226
skn-1;ragc-1,23.08,20.48,-11.265
daf-16;ragc-1,23.39,20.79,-11.116
skn-1;raga-1,22.93,21.46,-6.411
daf-16;raga-1,22.93,18.51,-19.276
daf-16; skn-1;raga-1,22.93,18.64,-18.709
skn-1;rheb-1,23.67,19.45,-17.828
daf-16;rheb-1,23.67,21.01,-11.238
skn-1;daf-15,23.67,19.45,-17.828
daf-16;daf-15,23.67,19.84,-16.181
glp-1;raga-1,22.56,33.04,46.454
glp-1;ifg-1,19.46,30.65,57.503
glp-1;eif-1,20.98,31.68,51.001
kri-1;raga-1,23.96,31.21,30.259
skn-1;raga-1,22.09,21.37,-3.259
skn-1;raga-1,23.15,22.6,-2.376
skn-1;raga-1,23.44,20.59,-12.159
skn-1;ragc-1,22.67,21.61,-4.676
skn-1;ragc-1,23.44,19.78,-15.614
skn-1;daf-15,23.08,18.37,-20.407
skn-1;daf-15,24.77,19.95,-19.459
skn-1;rheb-1,23.08,20.21,-12.435
skn-1;rheb-1,24.77,19.56,-21.034
daf-16;raga-1,22.09,14.95,-32.322
daf-16;raga-1,23.15,19.81,-14.428
daf-16;raga-1,23.44,19.75,-15.742
daf-16;ragc-1,23.44,19.48,-16.894
daf-16;ragc-1,23.58,21.65,-8.185
daf-16;ragc-1,23.16,21.86,-5.613
daf-16;daf-15,23.08,18.0,-22.01
daf-16;daf-15,22.87,19.84,-13.249
daf-16;daf-15,24.77,21.12,-14.736
daf-16;rheb-1,23.08,20.14,-12.738
daf-16;rheb-1,22.87,20.09,-12.156
daf-16;rheb-1,24.77,21.69,-12.434
daf-16; skn-1;raga-1,22.09,18.78,-14.984
daf-16; skn-1;raga-1,23.15,18.55,-19.87
daf-16; skn-1;cco-1,22.93,24.6,7.283
daf-16; skn-1;cco-1,22.17,27.31,23.184
daf-16; skn-1;cyc-1,22.93,25.15,9.682
daf-16; skn-1;cyc-1,22.17,23.49,5.954
rde-1;ragc-1,21.56,21.39,-0.788
glp-1;eif-1,19.46,29.13,49.692
glp-1;eif-1,21.36,32.45,51.919
glp-1;eif-1,21.83,33.45,53.23
glp-1;raga-1,21.83,33.07,51.489
glp-1;raga-1,22.26,34.32,54.178
glp-1;raga-1,23.78,31.33,31.749
kri-1;eif-1,23.95,31.52,31.608
kri-1;eif-1,23.96,27.29,13.898
kri-1;raga-1,23.95,31.64,32.109
kri-1;raga-1,23.96,30.83,28.673
aak-2;frh-1,17.2,16.3,-5.233
aak-2;frh-1,17.2,23.1,34.302
aak-1;frh-1,17.2,21.5,25.0
aak-1; aak-2;frh-1,17.2,17.9,4.07
par-4;frh-1,17.2,21.2,23.256
sad-1;frh-1,16.4,20.8,26.829
kin-29;frh-1,16.4,16.1,-1.829
mml-1;frh-1,16.4,19.6,19.512
frh-1;bec-1,18.4,16.7,-9.239
bec-1;frh-1,18.4,8.4,-54.348
aak-2;atp-3,17.2,11.4,-33.721
aak-2;isp-1,17.2,38.8,125.581
aak-2;nuo-2,17.2,22.4,30.233
aak-2;cco-1,17.2,25.5,48.256
aak-2;atp-3,17.2,10.3,-40.116
aak-2;isp-1,17.2,22.7,31.977
aak-2;nuo-2,17.2,21.0,22.093
aak-2;cco-1,17.2,24.2,40.698
par-4;atp-3,17.2,25.6,48.837
par-4;isp-1,17.2,29.9,73.837
par-4;nuo-2,17.2,23.5,36.628
par-4;cco-1,17.2,28.3,64.535
sad-1;atp-3,17.2,22.9,33.14
sad-1;isp-1,17.2,32.5,88.953
sad-1;nuo-2,17.2,18.4,6.977
sad-1;cco-1,17.2,21.0,22.093
kin-29;atp-3,17.2,20.4,18.605
kin-29;isp-1,17.2,27.1,57.558
kin-29;nuo-2,17.2,15.7,-8.721
kin-29;cco-1,17.2,24.8,44.186
mml-1;atp-3,17.2,21.6,25.581
mml-1;isp-1,17.2,30.7,78.488
mml-1;nuo-2,17.2,26.8,55.814
mml-1;cco-1,17.2,26.0,51.163
glp-1;lipl-4,18.5,20.66,11.676
glp-1;lipl-4,19.81,21.93,10.702
daf-2;lipl-4,18.48,28.61,54.816
aak-2;rsks-1,20.62,16.31,-20.902
daf-2;daf-16,15.1,13.0,-13.907
daf-2;prmt-1,15.1,36.4,141.06
daf-2;daf-16,16.1,12.2,-24.224
daf-2;prmt-1,16.1,39.0,142.236
rsks-1;hsf-1,19.9,8.6,-56.784
hsf-1;rsks-1,19.4,14.5,-25.258
hsf-1;rsks-1,20.2,14.7,-27.228
rsks-1;hsf-1,16.9,5.9,-65.089
rsks-1;hsf-1,18.2,6.8,-62.637
rsks-1;daf-16,19.4,13.2,-31.959
rsks-1;daf-16,20.2,14.2,-29.703
rsks-1;aak-2,17.7,17.9,1.13
rsks-1;aak-2,17.8,12.8,-28.09
rsks-1;hsf-1,17.8,10.5,-41.011
rsks-1;hsf-1,16.2,6.9,-57.407
hsf-1;daf-15,18.6,13.5,-27.419
hsf-1;daf-15,18.7,13.0,-30.481
hsf-1;ragc-1,18.6,12.9,-30.645
hsf-1;ragc-1,18.7,12.0,-35.829
hsf-1;rps-6,18.4,12.1,-34.239
hsf-1;rps-6,17.7,14.2,-19.774
hsf-1;rps-15,18.4,10.0,-45.652
hsf-1;rps-15,17.7,14.2,-19.774
rsks-1;hsp-70,17.8,21.1,18.539
rsks-1;hsp-70,16.2,17.4,7.407
rsks-1;hsf-1,16.9,5.9,-65.089
rsks-1;hsf-1,18.2,6.8,-62.637
rsks-1;daf-16,19.9,16.5,-17.085
rsks-1;daf-16,20.3,14.7,-27.586
rsks-1;daf-16,17.8,14.4,-19.101
rsks-1;daf-16,16.2,12.1,-25.309
daf-2;pqm-1,16.5,23.91,44.909
pmq-1;daf-16,16.5,12.84,-22.182
pmq-1;daf-2,16.5,23.06,39.758
pmq-1;daf-2,11.97,26.98,125.397
daf-9;daf-2,19.89,28.07,41.126
aak-2;daf-9,19.89,22.04,10.809
nhr-8;daf-2,19.89,25.39,27.652
eat-2;daf-9,17.08,15.83,-7.319
skn-1;ife-2,22.64,24.86,9.806
skn-1;ifg-1,22.3,26.21,17.534
eif-1;skn-1,22.43,22.18,-1.115
eif-1A;skn-1,22.28,21.62,-2.962
daf-16;ife-2,22.51,19.77,-12.172
daf-16;ifg-1,23.55,23.61,0.255
daf-16;skn-1;ifg-1,23.55,18.72,-20.51
daf-16;eif-1,22.62,20.91,-7.56
daf-16;skn-1;eif-1,22.62,16.42,-27.409
ets-4;daf-16,10.0,8.4,-16.0
ets-4;daf-2,13.3,29.0,118.045
ets-4;skn-1,12.2,16.8,37.705
ets-4;skn-1,12.9,17.6,36.434
daf-2;elt-3,20.0,38.33,91.65
isp-1;cep-1,15.82,18.75,18.521
daf-2;aakg-4,11.5,23.5,104.348
aakb-1;daf-2,14.3,25.5,78.322
aakb-1;daf-2,14.2,24.2,70.423
aakb-1;daf-2,13.5,27.2,101.481
aakb-1;daf-2,14.4,25.9,79.861
aakb-1;daf-2,15.1,25.2,66.887
daf-2;aakg-4,11.1,23.9,115.315
daf-2;aakg-4,11.8,24.0,103.39
daf-2;aakg-4,11.7,23.7,102.564
daf-2;aakg-4,11.3,22.7,100.885
aakg-4;aakg-5,9.7,12.2,25.773
daf-2;aakg-4,9.7,19.7,103.093
daf-2;aakg-5,9.7,16.9,74.227
daf-2;aakg-4,9.9,20.0,102.02
daf-2;aakg-5,9.9,20.2,104.04
aakg-4;aakg-5,9.9,10.6,7.071
daf-2;aakg-4,9.9,18.2,83.838
daf-2;aakg-4;aakg-5,9.9,19.7,98.99
ceh-23;isp-1; ctb-1,20.49,26.63,29.966
ceh-23;isp-1; ctb-1,20.49,25.57,24.793
ceh-23;isp-1; ctb-1,20.49,26.79,30.747
ceh-23;isp-1; ctb-1,17.78,23.92,34.533
ceh-23;isp-1; ctb-1,17.78,24.06,35.321
ceh-23;isp-1; ctb-1,17.78,23.4,31.609
ceh-23;isp-1; ctb-1,17.78,23.37,31.44
ceh-23;isp-1; ctb-1,17.78,23.23,30.652
ceh-23;isp-1; ctb-1,17.78,23.34,31.271
ceh-23;isp-1; ctb-1,19.28,29.32,52.075
ceh-23;isp-1; ctb-1,19.28,27.45,42.376
ceh-23;isp-1; ctb-1,19.28,29.28,51.867
ceh-23;isp-1; ctb-1,17.49,23.63,35.106
ceh-23;isp-1; ctb-1,17.49,24.4,39.508
ceh-23;isp-1; ctb-1,17.49,20.74,18.582
ceh-23;isp-1; ctb-1,17.09,19.12,11.878
ceh-23;isp-1; ctb-1,17.09,19.25,12.639
ceh-23;isp-1; ctb-1,17.09,18.69,9.362
ceh-23;isp-1,17.79,23.31,31.029
ceh-23;isp-1,17.79,21.4,20.292
ceh-23;isp-1,17.79,20.66,16.133
ceh-23;isp-1,17.79,20.0,12.423
ceh-23;isp-1,17.79,21.07,18.437
ceh-23;isp-1,18.72,20.4,8.974
ceh-23;isp-1,18.72,19.04,1.709
ceh-23;isp-1,18.72,18.76,0.214
ceh-23;isp-1,18.72,17.86,-4.594
ceh-23;isp-1,18.72,21.24,13.462
ceh-23;isp-1,16.76,23.95,42.9
ceh-23;isp-1,16.76,22.57,34.666
ceh-23;isp-1,15.61,19.01,21.781
ceh-23;isp-1,15.61,18.47,18.322
akt-1;eak-4,13.0,13.25,1.923
akt-1;sdf-9,13.0,13.5,3.846
akt-1;sdf-9,13.0,15.0,15.385
akt-1;eak-6,13.0,13.25,1.923
hif-1;vhl-1,18.04,21.5,19.18
hif-1;vhl-1,16.88,21.64,28.199
hif-1;vhl-1,18.67,21.51,15.212
hif-1;vhl-1,20.13,21.21,5.365
hif-1;vhl-1,17.99,21.53,19.678
hif-1;vhl-1,22.46,25.93,15.45
hif-1;vhl-1,24.45,25.6,4.703
hif-1;vhl-1,22.39,23.9,6.744
hif-1;vhl-1,21.19,25.06,18.263
hif-1;vhl-1,26.0,25.49,-1.962
hif-1;vhl-1,22.67,23.48,3.573
hif-1;vhl-1,23.32,25.25,8.276
hif-1;vhl-1,31.07,32.6,4.924
hif-1;vhl-1,34.48,35.17,2.001
hif-1;vhl-1,28.69,30.74,7.145
hif-1;vhl-1,33.28,37.04,11.298
hif-1;vhl-1,31.98,33.36,4.315
hif-1;daf-16,18.04,15.04,-16.63
hif-1;daf-16,18.65,15.49,-16.944
hif-1;daf-16,20.13,16.86,-16.244
hif-1;daf-16,18.73,15.51,-17.192
hif-1;daf-16,20.64,17.34,-15.988
hif-1;daf-16,21.19,18.82,-11.185
hif-1;daf-16,26.0,19.75,-24.038
hif-1;daf-16,22.67,18.67,-17.644
hif-1;daf-16,22.87,18.65,-18.452
hif-1;daf-16,31.07,29.67,-4.506
hif-1;daf-16,34.48,31.51,-8.614
hif-1;daf-16,28.69,30.19,5.228
hif-1;daf-16,33.28,30.38,-8.714
hif-1;daf-16,31.98,30.55,-4.472
daf-2;ftt-2,15.2,46.84,208.158
daf-2;par-5,15.2,50.53,232.434
daf-2;daf-2,15.2,45.64,200.263
daf-2;daf-16,15.2,12.7,-16.447
daf-16;hcf-1,13.1,11.0,-16.031
hcf-1;daf-16,13.6,10.3,-24.265
daf-2;hcf-1,13.9,35.9,158.273
hcf-1;daf-2,14.5,30.2,108.276
hcf-1;age-1,14.5,26.5,82.759
daf-16;hcf-1,14.7,9.4,-36.054
daf-2;hcf-1,14.7,40.4,174.83
age-1;hcf-1,13.4,26.7,99.254
glp-1;hcf-1,13.6,21.4,57.353
atm-1;frh-1,16.66,25.66,54.022
egl-1;frh-1,17.33,25.0,44.259
atm-1;atp-3,17.0,4.25,-75.0
skn-1;frh-1,15.0,18.75,25.0
daf-16;frh-1,13.75,7.3,-46.909
cep-1;frh-1,15.0,20.0,33.333
skn-1;frh-1,15.9,20.2,27.044
cep-1;atp-3,15.9,25.7,61.635
cep-1;isp-1,15.9,29.0,82.39
cep-1;cco-1,15.9,27.0,69.811
cep-1;atp-3,17.0,12.3,-27.647
atm-1;frh-1,16.3,26.2,60.736
atm-1;atp-3,16.3,5.1,-68.712
egl-1;frh-1,16.3,25.0,53.374
egl-1;atp-3,16.3,7.7,-52.761
mxl-3;hlh-30,20.0,21.0,5.0
unc-13;daf-16,17.6,21.6,22.727
unc-13;daf-16,17.6,23.9,35.795
fer-15;fem-1;bec-1,17.5,21.8,24.571
fer-15;fem-1;vps-34,22.9,21.0,-8.297
fer-15;fem-1;vps-34,22.9,23.4,2.183
fer-15;fem-1;vps-34,22.9,20.4,-10.917
eat-2;bec-1,17.5,19.6,12.0
eat-2;bec-1,17.5,25.5,45.714
eat-2;bec-1,22.9,22.4,-2.183
eat-2;bec-1,19.7,16.7,-15.228
eat-2;bec-1,19.5,19.4,-0.513
eat-2;vps-34,24.5,24.5,0.0
eat-2;vps-34,24.5,22.8,-6.939
eat-2;vps-34,24.5,15.8,-35.51
eat-2;vps-34,24.5,15.5,-36.735
eat-2;rrf-3;bec-1,19.8,15.9,-19.697
daf-15;unc-24;bec-1,21.4,17.5,-18.224
daf-15;unc-24;bec-1,21.4,18.9,-11.682
daf-15;unc-24;bec-1,19.9,19.6,-1.508
daf-15;unc-24;bec-1,20.6,18.6,-9.709
daf-15;unc-24;bec-1,21.4,20.8,-2.804
daf-15;unc-24;bec-1,20.6,18.5,-10.194
rab-10;bec-1,22.9,19.9,-13.1
rab-10;vps-34,22.9,22.1,-3.493
rab-10;bec-1,17.5,14.8,-15.429
rab-10;vps-34,17.5,23.6,34.857
daf-2;fer-15;fem-1;bec-1,17.5,25.4,45.143
daf-2;fer-15;fem-1;bec-1,19.7,27.4,39.086
daf-2;fer-15;fem-1;bec-1,19.5,26.8,37.436
daf-2;fer-15;fem-1;bec-1,19.8,24.0,21.212
daf-2;rsks-1;aak-2,14.6,40.28,175.89
daf-2;rsks-1;tax-6,19.02,54.91,188.696
daf-2;rsks-1;aak-2,21.1,36.99,75.308
daf-2;rsks-1;tax-6,22.98,55.43,141.21
aak-2;xbp-1,20.0,16.0,-20.0
aak-2;xbp-1,18.63,16.75,-10.091
aak-2;xbp-1,20.0,28.29,41.45
tax-6;daf-16,17.33,14.33,-17.311
tax-6;daf-16,16.8,20.0,19.048
daf-2;hsf-1,21.5,26.0,20.93
daf-2;sod-1;sod-2;sod-3;sod-4;sod-5,11.81,30.0,154.022
daf-2;pmk-1,20.52,26.31,28.216
daf-2;gpdh-1;gpdh-2,21.33,51.33,140.647
daf-2;daf-16,21.57,14.73,-31.711
daf-2;nhl-1,21.87,45.0,105.761
daf-2;egl-27,21.66,26.11,20.545
glp-1;cye-1,19.0,24.5,28.947
mes-1;cye-1,18.9,22.1,16.931
mes-1;cye-1,18.9,23.7,25.397
daf-12;cye-1,19.9,19.3,-3.015
daf-9;cye-1,19.9,19.7,-1.005
daf-16;cye-1,19.4,19.2,-1.031
skn-1;cye-1,19.4,15.7,-19.072
kri-1;cye-1,19.4,21.0,8.247
daf-2;cye-1,19.3,58.2,201.554
glp-1;cdk-2,19.1,23.4,22.513
rrf-1;cye-1,19.1,22.9,19.895
daf-16;cdk-2,18.8,18.4,-2.128
daf-16;cye-1,19.3,18.5,-4.145
kri-1;cdk-2,19.4,21.0,8.247
skn-1;cdk-2,19.5,16.6,-14.872
daf-16;cdk-2,18.3,17.3,-5.464
daf-16;cdk-2,19.3,20.0,3.627
glp-1;cye-1,18.0,23.8,32.222
glp-1;cye-1,19.5,26.1,33.846
glp-1;cye-1,18.9,23.1,22.222
glp-1;cdk-2,18.9,23.7,25.397
glp-1;cye-1,19.3,24.5,26.943
glp-1;cdk-2,19.3,23.1,19.689
mes-1;cye-1,19.3,22.0,13.99
mes-1;cye-1,19.3,24.3,25.907
mes-1;cye-1,18.5,22.1,19.459
mes-1;cye-1,18.5,23.1,24.865
daf-12;cye-1,20.4,19.5,-4.412
daf-9;cye-1,20.4,19.5,-4.412
daf-12;cye-1,19.3,19.0,-1.554
daf-9;cye-1,19.3,19.9,3.109
daf-16;cye-1,20.1,19.5,-2.985
skn-1;cye-1,20.1,15.5,-22.886
daf-16;cye-1,18.8,18.9,0.532
skn-1;cye-1,18.8,16.0,-14.894
kri-1;cye-1,20.1,22.5,11.94
kri-1;cdk-2,20.1,22.6,12.438
kri-1;cye-1,18.8,19.4,3.191
kri-1;cdk-2,18.8,19.0,1.064
daf-2;cye-1,19.0,58.2,206.316
daf-2;cye-1,19.6,58.3,197.449
rrf-1;cye-1,19.0,23.7,24.737
rrf-1;cye-1,19.1,22.1,15.707
daf-16;cye-1,19.5,19.5,0.0
daf-16;cye-1,19.4,19.1,-1.546
daf-16;cye-1,18.9,16.0,-15.344
skn-1;cdk-2,18.6,16.0,-13.978
skn-1;cdk-2,20.4,17.7,-13.235
clk-1;daf-2,15.9,35.0,120.126
clk-1;daf-2,32.6,52.3,60.429
nuo-6;eat-2,20.8,48.7,134.135
isp-1;nuo-6,20.8,30.2,45.192
eat-2;isp-1,20.8,45.9,120.673
nuo-6;isp-1,21.6,49.6,129.63
isp-1;nuo-6,21.6,41.7,93.056
eat-2;nuo-6,21.6,40.4,87.037
daf-2;clk-2,14.66,54.0,268.349
daf-2;clk-3,17.93,40.0,123.09
daf-2;clk-4,17.93,40.0,123.09
daf-2;clk-5,18.62,34.48,85.177
daf-2;clk-7,17.24,41.37,139.965
daf-2;clk-8,17.93,41.37,130.731
daf-2;clk-9,20.68,48.96,136.75
daf-2;clk-10,17.93,32.41,80.759
daf-2;gro-1,15.86,34.48,117.402
daf-2;nuo-6,18.5,47.3,155.676
daf-2;nuo-6,18.5,48.9,164.324
isp-1;ctb-1,22.5,34.5,53.333
daf-2;isp-1,19.6,42.3,115.816
isp-1;ctb-1,19.6,32.8,67.347
daf-16;isp-1,19.6,29.6,51.02
clk-1;clk-2,14.9,28.2,89.262
clk-1;clk-2,14.9,28.3,89.933
clk-3;clk-1,14.9,22.7,52.349
clk-3;clk-1,14.9,43.5,191.946
clk-3;clk-2,14.9,22.3,49.664
gro-1;clk-2,14.9,12.3,-17.45
clk-3;gro-1,14.9,15.9,6.711
age-1;fer-15;gro-1,14.9,34.1,128.859
clk-1;clk-2,16.1,23.1,43.478
clk-1;clk-2,16.1,25.4,57.764
clk-3;clk-1,16.1,17.8,10.559
clk-3;clk-1,16.1,27.5,70.807
clk-3;clk-2,16.1,20.6,27.95
clk-3;gro-1,16.1,14.6,-9.317
clk-1;clk-2,22.0,34.5,56.818
clk-1;clk-2,22.0,30.3,37.727
daf-16;clk-1,14.9,20.3,36.242
daf-16;clk-3,14.9,19.2,28.859
daf-16;gro-1,14.9,17.8,19.463
daf-2;clk-1,14.9,43.3,190.604
daf-2;clk-1,8.5,49.1,477.647
daf-2;rsks-1;dve-1,20.4,18.5,-9.314
daf-2;rsks-1;dve-1,19.8,18.7,-5.556
daf-2;rsks-1;dve-1,19.7,22.5,14.213
daf-2;rsks-1;ubl-5,20.4,34.9,71.078
daf-2;rsks-1;ubl-5,19.8,36.2,82.828
daf-2;rsks-1;ubl-5,19.7,32.5,64.975
daf-2;rsks-1;atfs-1,20.4,42.6,108.824
daf-2;rsks-1;atfs-1,19.8,39.5,99.495
daf-2;rsks-1;atfs-1,19.7,44.1,123.858
rsks-1;gld-1,18.0,17.4,-3.333
rsks-1;gld-1,18.2,16.9,-7.143
daf-2;gld-1,18.0,39.3,118.333
daf-2;gld-1,18.2,41.1,125.824
daf-2;rsks-1;gld-1,18.0,49.6,175.556
daf-2;rsks-1;gld-1,18.2,52.1,186.264
atfs-1;cco-1,19.09,30.0,57.15
daf-2;daf-2,12.07,23.38,93.703
daf-2;daf-16,12.07,10.4,-13.836
daf-2;pie-1,12.07,18.12,50.124
daf-2;pgl-1,12.07,18.94,56.918
daf-2;pgl-2,12.07,18.54,53.604
daf-2;pgl-3,12.07,19.08,58.078
daf-2;isw-1,12.07,19.41,60.812
daf-2;mes-4,12.07,19.25,59.486
daf-2;daf-16,12.07,11.01,-8.782
daf-2;pie-1,12.07,24.81,105.551
daf-2;pgl-1,12.07,24.01,98.923
daf-2;pgl-2,12.07,25.76,113.422
daf-2;pgl-3,12.07,25.68,112.759
daf-2;isw-1,12.07,23.16,91.881
daf-2;mes-4,12.07,25.17,108.534
daf-2;daf-16,12.07,12.46,3.231
daf-2;pie-1,12.07,25.67,112.676
daf-2;pgl-1,12.07,26.61,120.464
daf-2;pgl-2,12.07,27.38,126.843
daf-2;pgl-3,12.07,29.02,140.431
daf-2;isw-1,12.07,25.12,108.119
daf-2;mes-4,12.07,26.49,119.47
ins-6;daf-28,13.0,15.4,18.462
daf-2;daf-16,20.3,11.9,-41.379
daf-2;daf-16,14.7,10.1,-31.293
daf-2;daf-16,14.7,11.7,-20.408
daf-2;daf-16;daf-16,14.7,10.0,-31.973
eat-2;daf-9,18.81,17.48,-7.071
eat-2;daf-9,19.26,18.18,-5.607
aak-2;daf-9,19.89,22.04,10.809
daf-9;daf-2,19.89,28.07,41.126
eat-2;emb-8,19.31,27.04,40.031
eat-2;emb-8,17.31,25.84,49.278
nhr-8;daf-2,19.89,25.39,27.652
daf-7;nhr-8,19.89,19.41,-2.413
daf-2;hsf-1,19.7,7.5,-61.929
daf-2;hsf-1,18.9,10.8,-42.857
daf-2;rsks-1,19.7,47.0,138.579
daf-2;rsks-1,18.9,49.4,161.376
daf-2; rsks-1;hsf-1,19.7,10.0,-49.239
daf-2; rsks-1;hsf-1,18.9,12.7,-32.804
rsks-1;hsf-1,19.7,7.2,-63.452
rsks-1;hsf-1,18.9,7.8,-58.73
daf-16;ftt-2,18.9,12.8,-32.275
daf-16;ftt-1,18.9,14.0,-25.926
daf-2;ftt-2,18.9,23.4,23.81
daf-2;ftt-1,18.9,25.4,34.392
daf-2;ftt-2,18.9,18.5,-2.116
daf-2;ftt-1,18.9,19.6,3.704
pdk-1;ftt-2,18.9,21.5,13.757
pdk-1;ftt-1,18.9,24.7,30.688
pdk-1;ftt-2,18.9,17.6,-6.878
pdk-1;ftt-1,18.9,19.5,3.175
daf-16;ftt-1,19.0,8.7,-54.211
